Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
12/17/2006 7:51,1.164,0.108,243.28,6.4,0,1,0
12/17/2006 7:52,0.3,0.118,244.95,1.2,0,0,0
12/17/2006 7:53,0.7,0.12,244.83,4.4,0,0,0
12/17/2006 7:54,2.376,0,242.85,9.8,0,0,0
12/17/2006 7:55,2.32,0.046,242.06,9.6,0,0,0
12/17/2006 7:56,2.278,0.054,241.04,9.4,0,0,0
12/17/2006 7:57,2.28,0.05,240.31,9.4,0,1,0
12/17/2006 7:58,2.278,0.054,240.95,9.4,0,0,0
12/17/2006 7:59,2.294,0.05,240.67,9.4,0,0,0
12/17/2006 8:00,2.28,0.056,240.9,9.4,0,0,0
12/17/2006 8:01,2.3,0.05,240.97,9.4,0,0,0
12/17/2006 8:02,0.21,0,243.21,1.2,0,0,0
12/17/2006 8:03,0.216,0,243.6,1,0,1,0
12/17/2006 8:04,2.256,0.052,241.99,9.4,0,0,0
12/17/2006 8:05,2.312,0.048,241.62,9.4,0,0,0
12/17/2006 8:06,2.288,0.052,241.37,9.4,0,0,0
12/17/2006 8:07,2.308,0.048,241.44,9.4,0,0,0
12/17/2006 8:08,2.272,0.054,240.62,9.4,0,0,0
12/17/2006 8:09,2.354,0,241.27,9.6,0,1,0
12/17/2006 8:10,0.616,0.084,243.88,4,0,0,0
12/17/2006 8:11,0.282,0.082,243.68,1.2,0,0,0
12/17/2006 8:12,1.78,0.06,241.11,8.4,0,0,0
12/17/2006 8:13,2.348,0.048,240.67,9.6,0,0,0
12/17/2006 8:14,2.368,0.054,241.1,9.8,0,1,0
12/17/2006 8:15,2.362,0.052,241.84,9.6,0,0,0
12/17/2006 8:16,2.378,0.056,241.48,9.8,0,0,0
12/17/2006 8:17,2.43,0.134,240.97,10,0,0,0
12/17/2006 8:18,2.512,0.256,239.37,10.4,0,2,0
12/17/2006 8:19,0.616,0.226,241.48,3.8,0,1,0
12/17/2006 8:20,0.398,0.234,241.86,1.8,0,2,0
12/17/2006 8:21,1.528,0.212,241.11,7.6,0,1,0
12/17/2006 8:22,2.484,0.208,241.06,10.2,0,2,0
12/17/2006 8:23,2.462,0.202,241.06,10.2,0,1,0
12/17/2006 8:24,2.502,0.214,242.36,10.2,0,2,0
12/17/2006 8:25,2.484,0.21,242.66,10.2,0,1,0
12/17/2006 8:26,2.486,0.212,242.06,10.2,0,2,0
12/17/2006 8:27,2.04,0.214,242.4,9,0,2,0
12/17/2006 8:28,0.402,0.246,244.02,2,0,1,0
12/17/2006 8:29,0.38,0.24,243.78,1.8,0,2,0
12/17/2006 8:30,1.876,0.196,241.39,8.6,0,1,0
12/17/2006 8:31,2.36,0.068,241.03,9.8,0,2,0
12/17/2006 8:32,2.364,0.07,240.69,9.8,0,1,0
12/17/2006 8:33,2.336,0.064,240.11,9.6,0,2,0
12/17/2006 8:34,2.352,0.068,239.68,9.8,0,1,0
12/17/2006 8:35,2.34,0.064,240.17,9.6,0,2,0
12/17/2006 8:36,2.36,0.07,240.34,9.8,0,1,0
12/17/2006 8:37,0.914,0.088,242.65,5.4,0,1,0
12/17/2006 8:38,0.29,0.104,243.51,1.2,0,2,0
12/17/2006 8:39,1.058,0.09,243.08,6,0,1,0
12/17/2006 8:40,2.374,0.07,241.42,9.8,0,2,0
12/17/2006 8:41,2.388,0.076,241.94,9.8,0,1,0
12/17/2006 8:42,2.358,0,242.68,9.6,0,1,0
12/17/2006 8:43,2.294,0.05,241.02,9.4,0,1,0
12/17/2006 8:44,2.278,0.054,241.32,9.4,0,0,0
12/17/2006 8:45,2.28,0.05,240.08,9.4,0,0,0
12/17/2006 8:46,0.268,0,241.7,1.8,0,0,0
12/17/2006 8:47,0.222,0,242.47,1,0,0,0
12/17/2006 8:48,1.622,0.046,241.27,7.8,0,0,0
12/17/2006 8:49,2.296,0.048,241.03,9.4,0,1,0
12/17/2006 8:50,2.278,0.054,241.14,9.4,0,0,0
12/17/2006 8:51,2.296,0.05,240.7,9.4,0,0,0
12/17/2006 8:52,2.26,0.056,239.73,9.4,0,0,0
12/17/2006 8:53,2.94,0.218,238.57,12.4,0,0,0
12/17/2006 8:54,2.792,0.17,238.51,11.6,0,0,0
12/17/2006 8:55,1.158,0.248,239.96,6,0,1,0
12/17/2006 8:56,0.932,0.398,240.25,4.2,0,0,0
12/17/2006 8:57,2.514,0.368,239.1,11.2,0,0,0
12/17/2006 8:58,2.984,0.334,239.27,12.4,0,1,0
12/17/2006 8:59,2.996,0.338,238.94,12.6,0,1,0
12/17/2006 9:00,2.94,0.31,239.09,12.2,0,1,0
12/17/2006 9:01,3.278,0.158,239.63,14.2,0,7,0
12/17/2006 9:02,5.908,0.134,237.9,25.4,0,38,0
12/17/2006 9:03,7.064,0.124,235.57,30,0,37,0
12/17/2006 9:04,6.926,0.118,235.35,29.4,0,37,0
12/17/2006 9:05,6.58,0.056,235.15,28.2,0,38,0
12/17/2006 9:06,6.05,0,235.22,26.2,0,37,0
12/17/2006 9:07,6.104,0.05,235.32,25.8,0,37,0
12/17/2006 9:08,4.762,0.088,237.44,20,0,38,0
12/17/2006 9:09,4.506,0.088,237.25,19,0,38,0
12/17/2006 9:10,4.472,0.088,236.34,18.8,0,37,0
12/17/2006 9:11,3.708,0.084,236.82,16.2,0,27,0
12/17/2006 9:12,0.724,0.054,240.88,4.6,0,2,0
12/17/2006 9:13,1.892,0.066,239.37,9,0,26,0
12/17/2006 9:14,2.012,0,239.17,9,0,2,0
12/17/2006 9:15,2.372,0,238.36,9.8,0,1,0
12/17/2006 9:16,2.386,0,238.96,10,0,0,0
12/17/2006 9:17,2.4,0.064,238.59,10,0,1,0
12/17/2006 9:18,2.424,0.068,238.48,10,0,2,0
12/17/2006 9:19,1.066,0.05,240,6,0,1,0
12/17/2006 9:20,0.38,0,240.77,1.6,0,2,0
12/17/2006 9:21,1.632,0,239.72,7.8,0,1,0
12/17/2006 9:22,2.41,0,239.47,10,0,1,0
12/17/2006 9:23,2.38,0.062,239.45,9.8,0,0,0
12/17/2006 9:24,2.402,0.06,239.23,10,0,1,0
12/17/2006 9:25,2.438,0.066,239.37,10.2,0,1,0
12/17/2006 9:26,2.432,0.066,239.18,10,0,1,0
12/17/2006 9:27,1.64,0.054,239.87,8,0,2,0
12/17/2006 9:28,0.424,0,240.71,1.8,0,2,0
12/17/2006 9:29,1.41,0.124,239.52,7.2,0,5,0
12/17/2006 9:30,2.722,0.136,237.51,11.4,0,5,0
12/17/2006 9:31,2.712,0.136,237.44,11.4,0,5,0
12/17/2006 9:32,2.706,0.134,237.39,11.4,0,5,0
12/17/2006 9:33,2.488,0.112,237.7,10.4,0,1,0
12/17/2006 9:34,2.424,0.072,238.73,10,0,0,0
12/17/2006 9:35,1.258,0.184,239.79,6.8,0,0,0
12/17/2006 9:36,0.37,0.206,240.85,1.8,0,0,0
12/17/2006 9:37,0.786,0.202,240.73,4.8,0,0,0
12/17/2006 9:38,2.474,0.176,238.59,10.4,0,0,0
12/17/2006 9:39,2.474,0.176,238.58,10.4,0,0,0
12/17/2006 9:40,2.488,0.178,239.21,10.4,0,0,0
12/17/2006 9:41,2.486,0.178,239.29,10.4,0,0,0
12/17/2006 9:42,2.444,0.13,238.64,10.2,0,0,0
12/17/2006 9:43,2.272,0.048,239.04,9.6,0,0,0
12/17/2006 9:44,0.338,0.076,241.21,1.4,0,0,0
12/17/2006 9:45,0.29,0,241.1,1.4,0,0,0
12/17/2006 9:46,1.466,0,240.92,7.4,0,0,0
12/17/2006 9:47,2.324,0.05,239.84,9.6,0,0,0
12/17/2006 9:48,2.32,0.052,239.14,9.6,0,0,0
12/17/2006 9:49,2.308,0.052,238.59,9.6,0,0,0
12/17/2006 9:50,2.314,0.054,238.76,9.6,0,0,0
12/17/2006 9:51,2.312,0.052,239.03,9.6,0,0,0
12/17/2006 9:52,2.306,0.052,239.26,9.6,0,0,0
12/17/2006 9:53,0.444,0,241.82,3,0,0,0
12/17/2006 9:54,0.268,0,242.48,1.2,0,0,0
12/17/2006 9:55,1.846,0.046,240.12,8.4,0,0,0
12/17/2006 9:56,2.308,0.054,238.67,9.6,0,0,0
12/17/2006 9:57,2.29,0.056,238.04,9.6,0,0,0
12/17/2006 9:58,2.288,0.056,238.09,9.6,0,0,0
12/17/2006 9:59,2.296,0.054,238.13,9.6,0,0,0
12/17/2006 10:00,2.292,0.054,238.03,9.6,0,0,0
12/17/2006 10:01,0.37,0,240.26,2.4,0,0,0
12/17/2006 10:02,0.472,0,240.15,2.4,0,0,0
12/17/2006 10:03,3.054,0.06,237.55,13.4,0,0,18
12/17/2006 10:04,3.48,0.066,235.97,14.6,0,0,18
12/17/2006 10:05,3.572,0.046,235.65,15,0,0,17
12/17/2006 10:06,3.56,0.058,235.44,15,0,0,18
12/17/2006 10:07,3.528,0.056,234.71,15,0,0,17
12/17/2006 10:08,3.49,0.05,233.52,14.8,0,0,16
12/17/2006 10:09,2.038,0.068,235.76,9.4,0,0,17
12/17/2006 10:10,1.406,0.078,237.13,5.8,0,0,18
12/17/2006 10:11,2.84,0.064,236.1,12.6,0,0,17
12/17/2006 10:12,3.388,0.06,235.99,14.2,0,0,17
12/17/2006 10:13,3.394,0.062,236.29,14.2,0,0,17
12/17/2006 10:14,3.36,0.06,235.94,14.2,0,0,17
12/17/2006 10:15,1.354,0.084,238.25,5.6,0,0,18
12/17/2006 10:16,1.334,0.082,237.88,5.6,0,0,17
12/17/2006 10:17,1.358,0.09,238.01,5.6,0,0,17
12/17/2006 10:18,1.37,0.118,237.93,5.8,0,0,18
12/17/2006 10:19,1.322,0.054,237.72,5.4,0,0,17
12/17/2006 10:20,1.304,0.05,236.92,5.4,0,0,17
12/17/2006 10:21,1.394,0.07,238.37,5.8,0,0,17
12/17/2006 10:22,1.702,0.082,238.37,7,0,0,18
12/17/2006 10:23,2.242,0.162,237.33,10,1,7,17
12/17/2006 10:24,3.714,0.296,235.15,15.8,2,35,17
12/17/2006 10:25,3.212,0.304,235.99,14.2,1,26,17
12/17/2006 10:26,3.694,0.28,235.16,15.6,1,35,17
12/17/2006 10:27,3.204,0.292,236.08,14,1,27,17
12/17/2006 10:28,3.676,0.268,234.85,15.6,1,35,17
12/17/2006 10:29,3.666,0.282,234.34,15.6,2,35,17
12/17/2006 10:30,3.678,0.204,236.01,15.6,1,35,17
12/17/2006 10:31,3.722,0.3,236.22,15.8,1,37,17
12/17/2006 10:32,3.716,0.28,236.39,15.6,1,36,17
12/17/2006 10:33,3.75,0.298,236.67,15.8,1,37,17
12/17/2006 10:34,4.17,0.268,235.42,18,6,36,17
12/17/2006 10:35,5.776,0.266,232.89,24.8,37,36,17
12/17/2006 10:36,5.718,0.244,232.07,24.6,37,35,16
12/17/2006 10:37,5.738,0.26,232.13,24.6,36,35,17
12/17/2006 10:38,5.714,0.242,231.99,24.6,37,36,16
12/17/2006 10:39,5.732,0.268,231.88,24.6,36,35,17
12/17/2006 10:40,5.73,0.272,231.61,24.6,36,35,16
12/17/2006 10:41,5.848,0.396,232.11,25.2,37,36,17
12/17/2006 10:42,5.842,0.38,232.47,25,36,35,16
12/17/2006 10:43,5.88,0.4,233.05,25.2,37,36,17
12/17/2006 10:44,5.872,0.384,233.26,25.2,36,35,17
12/17/2006 10:45,5.07,0.416,234.44,21.8,37,23,17
12/17/2006 10:46,5.488,0.396,234.81,23.4,38,27,16
12/17/2006 10:47,5.898,0.404,233.85,25.2,36,36,17
12/17/2006 10:48,5.026,0.382,232.73,22,25,35,17
12/17/2006 10:49,3.246,0.4,234.31,14.2,1,29,17
12/17/2006 10:50,2.712,0.256,234.81,11.8,2,21,16
12/17/2006 10:51,3.538,0.26,233.91,15,1,36,17
12/17/2006 10:52,3.574,0.254,235.74,15.2,1,36,17
12/17/2006 10:53,3.016,0.286,237.04,12.8,1,25,17
12/17/2006 10:54,3.002,0.224,237.17,12.8,1,26,18
12/17/2006 10:55,4.444,0.136,235.97,19.2,2,50,17
12/17/2006 10:56,5.568,0.106,234.01,23.8,1,71,17
12/17/2006 10:57,4.84,0.132,235.21,20.6,1,59,16
12/17/2006 10:58,5.066,0.112,234.54,21.6,1,62,17
12/17/2006 10:59,5.57,0.154,232.91,23.8,1,70,17
12/17/2006 11:00,3.65,0.22,234.55,15.6,1,40,17
12/17/2006 11:01,2.394,0.248,235.94,10.2,2,17,17
12/17/2006 11:02,3.024,0.222,234.81,13.2,1,29,17
12/17/2006 11:03,3.25,0.232,234.6,14.2,1,29,17
12/17/2006 11:04,3.378,0.16,235.39,14.4,1,34,17
12/17/2006 11:05,2.264,0.144,237.06,9.6,2,12,17
12/17/2006 11:06,3.108,0.112,235.01,13.4,1,28,17
12/17/2006 11:07,2.978,0.11,233.95,13.2,1,26,16
12/17/2006 11:08,1.966,0.118,234.51,8.6,1,12,17
12/17/2006 11:09,1.928,0.134,235.57,8.4,1,8,17
12/17/2006 11:10,2.526,0.082,234.36,11,1,20,17
12/17/2006 11:11,1.51,0,235.49,6.4,1,3,17
12/17/2006 11:12,1.572,0.064,236.83,6.6,1,4,17
12/17/2006 11:13,1.602,0.076,237.21,6.8,2,4,18
12/17/2006 11:14,1.562,0.062,236.76,6.6,1,4,17
12/17/2006 11:15,1.55,0,237.83,6.4,1,3,17
12/17/2006 11:16,1.586,0.05,237.91,6.6,1,4,17
12/17/2006 11:17,1.658,0.168,238.35,7,1,3,18
12/17/2006 11:18,1.658,0.164,236.8,7,2,3,17
12/17/2006 11:19,1.65,0.314,234.89,7,0,1,17
12/17/2006 11:20,1.676,0.312,235.59,7.2,1,0,17
12/17/2006 11:21,2.492,0.31,234.99,11.4,12,1,17
12/17/2006 11:22,3.828,0.288,234.29,16.4,37,1,17
12/17/2006 11:23,3.822,0.262,234.72,16.2,37,0,16
12/17/2006 11:24,3.834,0.254,235.27,16.2,37,1,17
12/17/2006 11:25,3.81,0.248,235.19,16.2,37,0,17
12/17/2006 11:26,3.824,0.244,234.83,16.2,37,0,17
12/17/2006 11:27,3.838,0.226,235.06,16.2,37,0,17
12/17/2006 11:28,3.844,0.23,234.72,16.4,37,1,17
12/17/2006 11:29,3.824,0.25,234.49,16.2,37,0,17
12/17/2006 11:30,3.844,0.208,234.82,16.4,37,1,17
12/17/2006 11:31,3.88,0.146,234.73,16.4,37,2,17
12/17/2006 11:32,4.004,0.162,236.29,16.8,37,5,17
12/17/2006 11:33,3.784,0.124,235.97,16,38,0,17
12/17/2006 11:34,3.784,0.104,236.2,16,37,1,17
12/17/2006 11:35,3.792,0.104,237.09,16,37,0,17
12/17/2006 11:36,2.146,0.192,236.81,9.8,11,0,17
12/17/2006 11:37,1.608,0.208,237.06,6.8,0,0,17
12/17/2006 11:38,1.828,0.212,237.83,7.6,0,0,18
12/17/2006 11:39,1.922,0.212,237.67,8,0,0,17
12/17/2006 11:40,1.978,0.252,237.94,8.4,0,0,17
12/17/2006 11:41,1.93,0.218,238.08,8,1,0,18
12/17/2006 11:42,1.964,0.222,239.49,8.2,0,1,17
12/17/2006 11:43,1.854,0.224,240.69,7.6,0,0,18
12/17/2006 11:44,1.762,0.228,240.31,7.4,0,0,18
12/17/2006 11:45,1.738,0.218,239.63,7.2,0,0,17
12/17/2006 11:46,1.766,0.228,240.77,7.4,0,0,18
12/17/2006 11:47,1.746,0.234,240.59,7.2,0,0,18
12/17/2006 11:48,1.734,0.236,239.63,7.2,0,1,17
12/17/2006 11:49,1.738,0.252,239.29,7.2,0,0,18
12/17/2006 11:50,1.958,0.248,238.73,8.2,0,0,17
12/17/2006 11:51,1.964,0.222,239.3,8.2,0,0,18
12/17/2006 11:52,1.962,0.232,239.43,8.2,0,0,17
12/17/2006 11:53,2.05,0.348,238.99,8.6,0,1,18
12/17/2006 11:54,2.032,0.342,239.1,8.6,0,0,17
12/17/2006 11:55,2.036,0.34,238.21,8.6,0,0,18
12/17/2006 11:56,1.964,0.27,238.1,8.2,0,0,17
12/17/2006 11:57,1.97,0.252,238.53,8.2,0,0,18
12/17/2006 11:58,1.946,0.246,238.36,8.2,0,0,17
12/17/2006 11:59,1.97,0.254,238.87,8.2,0,1,17
12/17/2006 12:00,1.962,0.252,239.73,8.2,0,0,18
12/17/2006 12:01,1.988,0.26,240.32,8.2,0,0,18
12/17/2006 12:02,1.972,0.258,240.63,8.2,0,0,17
12/17/2006 12:03,1.974,0.256,239.28,8.2,0,0,18
12/17/2006 12:04,1.954,0.25,239,8.2,0,0,17
12/17/2006 12:05,1.958,0.25,238.1,8.2,0,0,18
12/17/2006 12:06,2.01,0.35,236.29,8.6,0,0,17
12/17/2006 12:07,1.946,0.304,237.11,8.2,0,1,17
12/17/2006 12:08,1.928,0.294,237.56,8.2,0,0,17
12/17/2006 12:09,1.908,0.208,238.25,8,0,0,18
12/17/2006 12:10,1.708,0.118,238.16,7.2,0,0,17
12/17/2006 12:11,1.564,0.132,239.22,6.4,0,0,18
12/17/2006 12:12,1.54,0.126,238.96,6.4,0,0,17
12/17/2006 12:13,1.56,0.13,238.77,6.4,0,1,18
12/17/2006 12:14,1.584,0.124,238.7,6.6,0,0,17
12/17/2006 12:15,1.734,0.122,237.94,7.2,0,0,17
12/17/2006 12:16,1.772,0.11,238.63,7.4,0,0,18
12/17/2006 12:17,1.874,0.106,238.61,7.8,0,0,17
12/17/2006 12:18,1.74,0.11,238.48,7.2,0,0,18
12/17/2006 12:19,1.622,0.118,237.83,6.8,0,0,17
12/17/2006 12:20,1.854,0.114,238.4,7.8,0,0,17
12/17/2006 12:21,1.854,0.114,238.5,7.8,0,0,18
12/17/2006 12:22,1.906,0.148,239.11,8,0,0,17
12/17/2006 12:23,1.946,0.222,239.38,8,0,0,18
12/17/2006 12:24,3.36,0.528,237.53,14.6,0,0,17
12/17/2006 12:25,3.518,0.504,237.66,15,0,0,17
12/17/2006 12:26,2.438,0.294,237.39,10.8,0,0,18
12/17/2006 12:27,1.924,0.218,238.26,8,0,0,17
12/17/2006 12:28,1.954,0.244,238.24,8.2,0,0,17
12/17/2006 12:29,2.018,0.344,237.51,8.6,0,0,18
12/17/2006 12:30,2.014,0.346,237.63,8.6,0,0,17
12/17/2006 12:31,1.992,0.34,236.48,8.4,0,0,17
12/17/2006 12:32,1.996,0.344,237.2,8.4,0,0,17
12/17/2006 12:33,2.002,0.344,237.42,8.4,0,0,18
12/17/2006 12:34,1.964,0.292,237.15,8.4,0,0,17
12/17/2006 12:35,1.93,0.242,236.99,8.2,0,0,17
12/17/2006 12:36,1.83,0.304,237.22,7.8,0,0,17
12/17/2006 12:37,1.706,0.366,237.1,7.2,0,1,17
12/17/2006 12:38,2.93,0.574,236.1,13,0,2,18
12/17/2006 12:39,3.182,0.582,236.37,13.8,0,1,17
12/17/2006 12:40,1.718,0.37,237.78,7.4,0,1,17
12/17/2006 12:41,1.716,0.366,237.42,7.4,0,2,17
12/17/2006 12:42,1.71,0.364,236.75,7.4,0,1,17
12/17/2006 12:43,1.712,0.364,236.81,7.4,0,2,18
12/17/2006 12:44,1.702,0.36,235.93,7.2,0,1,17
12/17/2006 12:45,1.732,0.37,238.15,7.4,0,1,17
12/17/2006 12:46,1.722,0.366,237.32,7.4,0,2,17
12/17/2006 12:47,1.712,0.362,236.64,7.4,0,1,17
12/17/2006 12:48,1.716,0.364,236.92,7.4,0,1,18
12/17/2006 12:49,1.714,0.362,236.68,7.4,0,2,17
12/17/2006 12:50,1.71,0.362,236.6,7.4,0,1,17
12/17/2006 12:51,1.722,0.366,237.55,7.4,0,1,17
12/17/2006 12:52,1.72,0.366,237.38,7.4,0,2,17
12/17/2006 12:53,1.714,0.364,237.05,7.4,0,1,18
12/17/2006 12:54,1.736,0.372,238.67,7.4,0,1,17
12/17/2006 12:55,1.726,0.368,237.97,7.4,0,1,17
12/17/2006 12:56,1.712,0.364,236.97,7.4,0,2,18
12/17/2006 12:57,1.72,0.366,237.59,7.4,0,1,17
12/17/2006 12:58,1.718,0.364,237.38,7.4,0,1,17
12/17/2006 12:59,1.704,0.36,236.31,7.2,0,1,17
12/17/2006 13:00,1.754,0.392,237.65,7.6,0,1,18
12/17/2006 13:01,1.798,0.47,237.85,7.8,0,2,17
12/17/2006 13:02,1.742,0.364,238.42,7.4,0,0,17
12/17/2006 13:03,1.74,0.354,238.72,7.4,0,0,18
12/17/2006 13:04,1.742,0.356,238.91,7.4,0,0,17
12/17/2006 13:05,1.75,0.358,239.53,7.4,0,0,18
12/17/2006 13:06,1.736,0.354,238.56,7.4,0,0,17
12/17/2006 13:07,1.712,0.344,236.85,7.2,0,0,17
12/17/2006 13:08,1.566,0.246,237.24,6.6,0,0,18
12/17/2006 13:09,1.488,0.196,236.94,6.2,0,0,17
12/17/2006 13:10,1.494,0.198,237.5,6.2,0,0,17
12/17/2006 13:11,1.504,0.202,238.52,6.2,0,0,18
12/17/2006 13:12,1.498,0.198,237.91,6.2,0,0,17
12/17/2006 13:13,1.44,0.104,238.95,6,0,0,17
12/17/2006 13:14,1.44,0.102,239.01,6,0,0,18
12/17/2006 13:15,1.434,0.1,238.37,6,0,0,17
12/17/2006 13:16,1.446,0.104,239.46,6,0,0,18
12/17/2006 13:17,1.442,0.102,239.19,6,0,0,17
12/17/2006 13:18,1.434,0.1,238.38,6,0,0,18
12/17/2006 13:19,1.456,0.106,240.35,6,0,0,17
12/17/2006 13:20,1.462,0.108,240.48,6,0,0,18
12/17/2006 13:21,1.478,0.112,241.88,6,0,0,18
12/17/2006 13:22,1.47,0.114,242.17,6,0,0,18
12/17/2006 13:23,1.456,0.11,241.05,6,0,0,18
12/17/2006 13:24,1.45,0.108,240.69,6,0,0,17
12/17/2006 13:25,1.448,0.108,240.46,6,0,0,18
12/17/2006 13:26,1.442,0.106,240.11,6,0,0,18
12/17/2006 13:27,1.446,0.108,240.45,6,0,0,17
12/17/2006 13:28,1.446,0.108,240.73,6,0,0,18
12/17/2006 13:29,1.44,0.106,240.29,6,0,0,18
12/17/2006 13:30,1.44,0.108,240.19,6,0,0,18
12/17/2006 13:31,1.436,0.106,240.06,6,0,0,17
12/17/2006 13:32,1.44,0.108,240.48,6,0,0,18
12/17/2006 13:33,1.436,0.106,240.2,6,0,0,18
12/17/2006 13:34,1.434,0.106,240.03,6,0,0,17
12/17/2006 13:35,1.648,0.102,239.8,6.8,0,0,18
12/17/2006 13:36,1.734,0.102,239.49,7.2,0,0,17
12/17/2006 13:37,1.816,0.202,239.02,7.6,0,0,18
12/17/2006 13:38,1.808,0.204,239.8,7.6,0,0,17
12/17/2006 13:39,1.822,0.21,240.61,7.6,0,0,18
12/17/2006 13:40,1.822,0.21,240.47,7.6,0,0,18
12/17/2006 13:41,1.826,0.21,240.86,7.6,0,0,18
12/17/2006 13:42,1.824,0.21,240.8,7.6,0,0,17
12/17/2006 13:43,1.82,0.208,240.56,7.6,0,0,18
12/17/2006 13:44,1.81,0.206,239.91,7.6,0,0,18
12/17/2006 13:45,1.81,0.206,240.01,7.6,0,0,17
12/17/2006 13:46,1.806,0.206,239.84,7.6,0,0,18
12/17/2006 13:47,1.814,0.208,240.45,7.6,0,0,18
12/17/2006 13:48,1.812,0.208,240.41,7.6,0,0,17
12/17/2006 13:49,1.784,0.154,241.24,7.4,0,0,18
12/17/2006 13:50,1.758,0.112,241.6,7.2,0,0,18
12/17/2006 13:51,1.768,0.114,242.26,7.2,0,0,18
12/17/2006 13:52,1.764,0.112,242,7.2,0,0,18
12/17/2006 13:53,1.764,0.112,242.11,7.2,0,0,18
12/17/2006 13:54,2.152,0.106,241.42,9.2,0,0,18
12/17/2006 13:55,3.092,0.092,240.03,12.8,0,0,17
12/17/2006 13:56,1.79,0.108,241.81,7.4,0,0,18
12/17/2006 13:57,1.76,0.108,241.58,7.2,0,0,18
12/17/2006 13:58,1.752,0.104,240.73,7.2,0,0,18
12/17/2006 13:59,1.75,0.106,240.85,7.2,0,0,17
12/17/2006 14:00,1.744,0.104,240.38,7.2,0,0,18
12/17/2006 14:01,1.77,0.11,241.89,7.2,0,0,18
12/17/2006 14:02,1.794,0.118,243.5,7.4,0,0,18
12/17/2006 14:03,1.774,0.11,241.96,7.2,0,0,18
12/17/2006 14:04,1.782,0.112,242.61,7.2,0,0,18
12/17/2006 14:05,1.788,0.114,243.21,7.4,0,0,18
12/17/2006 14:06,2.4,0.134,242.58,10.2,0,0,18
12/17/2006 14:07,1.8,0.122,244.28,7.4,0,0,18
12/17/2006 14:08,1.938,0.12,244.51,8,0,0,19
12/17/2006 14:09,2.304,0.116,244.46,9.8,0,0,18
12/17/2006 14:10,2.066,0.142,243.75,8.6,0,0,18
12/17/2006 14:11,1.938,0.12,244.03,8,0,0,18
12/17/2006 14:12,1.802,0.122,244.71,7.4,0,0,19
12/17/2006 14:13,1.954,0.246,243.89,8,0,0,18
12/17/2006 14:14,2.058,0.316,243.32,8.6,0,0,18
12/17/2006 14:15,2.102,0.402,243.13,8.8,0,0,18
12/17/2006 14:16,2.118,0.404,244.38,8.8,0,0,18
12/17/2006 14:17,2.12,0.402,244.59,8.8,0,0,19
12/17/2006 14:18,2.106,0.396,244.39,8.6,0,0,18
12/17/2006 14:19,2.124,0.4,245.83,8.8,0,0,18
12/17/2006 14:20,2.134,0.404,246.7,8.8,0,0,19
12/17/2006 14:21,2.134,0.404,246.85,8.8,0,0,19
12/17/2006 14:22,2.12,0.398,246.06,8.6,0,0,18
12/17/2006 14:23,2.122,0.394,246.31,8.6,0,0,19
12/17/2006 14:24,2.118,0.39,246.04,8.6,0,0,18
12/17/2006 14:25,2.106,0.386,245.34,8.6,0,0,19
12/17/2006 14:26,2.136,0.354,245.72,8.8,0,0,18
12/17/2006 14:27,2.51,0.274,246,10.4,0,0,19
12/17/2006 14:28,2.68,0.292,246.04,11.2,0,0,18
12/17/2006 14:29,2.372,0.282,245.64,9.8,0,0,19
12/17/2006 14:30,2.154,0.268,245.51,8.8,0,0,18
12/17/2006 14:31,2.146,0.266,245.08,8.8,0,0,18
12/17/2006 14:32,2.14,0.262,244.67,8.8,0,0,19
12/17/2006 14:33,2.142,0.26,244.49,8.8,0,0,18
12/17/2006 14:34,2.228,0.258,244.51,9,0,0,18
12/17/2006 14:35,2.19,0.254,243.88,9,0,0,18
12/17/2006 14:36,2.122,0.252,243.18,8.8,0,0,19
12/17/2006 14:37,2.118,0.25,242.89,8.6,0,0,18
12/17/2006 14:38,2.12,0.252,243.16,8.8,0,0,18
12/17/2006 14:39,2.118,0.25,242.94,8.6,0,0,18
12/17/2006 14:40,2.11,0.254,242.46,8.6,0,0,18
12/17/2006 14:41,2.11,0.266,242.6,8.6,0,0,18
12/17/2006 14:42,2.11,0.264,242.48,8.6,0,0,18
12/17/2006 14:43,2.108,0.264,242.47,8.6,0,0,18
12/17/2006 14:44,2.104,0.268,241.65,8.8,0,0,18
12/17/2006 14:45,1.856,0.238,242.58,7.6,0,0,18
12/17/2006 14:46,1.858,0.24,242.86,7.6,0,2,18
12/17/2006 14:47,1.87,0.244,243.87,7.6,0,1,18
12/17/2006 14:48,2.046,0.242,243.91,8.4,0,1,18
12/17/2006 14:49,2.152,0.236,243.17,8.8,0,2,18
12/17/2006 14:50,2.17,0.244,244.36,8.8,0,1,18
12/17/2006 14:51,2.162,0.24,243.88,8.8,0,2,19
12/17/2006 14:52,2.16,0.24,243.8,8.8,0,1,18
12/17/2006 14:53,2.154,0.24,243.78,8.8,0,1,18
12/17/2006 14:54,2.238,0.324,244.46,9.2,0,2,18
12/17/2006 14:55,2.24,0.348,244.05,9.2,0,1,18
12/17/2006 14:56,2.248,0.352,244.6,9.2,0,2,19
12/17/2006 14:57,2.188,0.26,244.76,9,0,1,18
12/17/2006 14:58,2.152,0.212,244.71,8.8,0,1,18
